Transaction_id,Date,Supplier_Name,Category,Quantity,Tax,Selling_Price,Cost_Price,Profit,Discount
641,24-04-2023,Pehnava,Dress Material,1,51.74,5200,2775,2373.26,1300
642,24-04-2023,Pehnava,Dress Material,1,19.9,2000,1800,180.1,1950
643,27-04-2023,Guru Kripa,Dress Material,1,33.78,3395,2395,966.22,1455
643,27-04-2023,Pehnava,Dress Material,1,38.3,3850,2350,1461.7,1650
643,01-05-2023,Harsh Fabrics,Dress Material,2,103.48,10400,6000,4296.52,4457.142857
643,01-05-2023,Guru Kripa,Dress Material,2,119.4,12000,4780,7100.6,5142.857143
643,22-06-2023,Pehnava,Dress Material,2,141.78,14250,8000,6108.22,6107.142857
644,27-04-2023,Harsh Fabrics,Dress Material,1,38.3,3850,1850,1961.7,0
644,27-04-2023,H V,Dress Material,1,31.84,3200,1295,1873.16,0
644,27-04-2023,Vandana,Dress Material,1,32.34,3250,1495,1722.66,0
644,27-04-2023,Vandana,Pant,1,58.2,5850,2750,3041.8,0
644,27-04-2023,Savita's Design,Dress Material,1,78.1,7850,3925,3846.9,0
644,27-04-2023,Pehnava,Dress Material,1,164.18,16500,8500,7835.82,0
644,27-04-2023,Pehnava,Dress Material,1,263.68,26500,13500,12736.32,0
644,27-04-2023,Pehnava,Dress Material,1,48.26,4850,3500,1301.74,0
644,27-04-2023,Harsh Fabrics,Dress Material,1,68.16,6850,3150,3631.84,0
644,03-05-2023,Guru Kripa,Dress Material,2,68.64,6900,3700,3131.36,0
644,04-06-2023,Pehnava,Dress Material,2,103.88,10440,4200,6136.12,2610
645,27-04-2023,H V,Dress Material,1,18.5,1860,1395,446.5,1240
645,27-04-2023,Pehnava,Dress Material,1,22.98,2310,1450,837.02,1540
645,27-04-2023,Pehnava,Dress Material,1,27.76,2790,2350,412.24,1860
645,27-04-2023,Harsh Fabrics,Dress Material,1,57.46,5775,5250,467.54,4725
645,27-05-2023,Pehnava,Dress Material,3,50.74,5100,2985,2064.26,3400
645,27-05-2023,Vandana,Dress Material,2,51.5,5175,3700,1423.5,3450
645,04-06-2023,Pehnava,Dress Material,2,141.04,14175,10500,3533.96,11597.72727
646,27-04-2023,Savita's Design,Dress Material,1,124.38,12500,10500,1875.62,3500
647,30-04-2023,ADA,Dress Material,1,107.46,10800,6750,3942.54,2700
647,30-04-2023,Vandana,Dress Material,1,14.32,1440,900,525.68,360
648,30-04-2023,Fashion Point,Dress Material,1,28.66,2880,1645,1206.34,720
649,30-04-2023,ADA,Dress Material,1,62.48,6280,3500,2717.52,1570
649,30-04-2023,Harsh Fabrics,Dress Material,1,23.48,2360,1245,1091.52,590
649,30-04-2023,Harsh Fabrics,Dress Material,1,75.62,7600,4100,3424.38,1900
649,30-04-2023,Fashion Point,Dress Material,1,75.62,7600,4390,3134.38,1900
649,30-04-2023,Vandana,Dress Material,1,165.18,16600,12975,3459.82,4150
650,30-04-2023,Pehnava,Dress Material,1,48.5,4875,2750,2076.5,1625
650,30-04-2023,Pehnava,Dress Material,1,24.26,2437.5,1425,988.24,812.5
651,30-04-2023,Pehnava,Dress Material,1,28.36,2850,1129,1692.64,0
651,30-04-2023,Pehnava,Dress Material,1,64.68,6500,2950,3485.32,0
651,30-04-2023,Pehnava,Dress Material,1,34.32,3450,1750,1665.68,0
651,30-04-2023,Pehnava,Dress Material,1,41.3,4150,1895,2213.7,0
651,27-05-2023,Harsh Fabrics,Dress Material,2,52.84,5310,2450,2807.16,1327.5
651,12-06-2023,Pehnava,Dress Material,4,93.94,9440,5580,3766.06,5083.076923
652,01-05-2023,Guru Kripa,Dress Material,1,36.22,3640,2445,1158.78,910
652,01-05-2023,Guru Kripa,Dress Material,1,51.74,5200,2500,2648.26,1300
652,22-05-2023,Fashion Point,Dress Material,4,152.24,15300,6400,8747.76,3825
653,01-05-2023,Harsh Fabrics,Dress Material,1,58.2,5850,2995,2796.8,650
653,01-05-2023,Guru Kripa,Dress Material,1,49.26,4950,2890,2010.74,550
653,01-05-2023,Guru Kripa,Dress Material,1,67.16,6750,2390,4292.84,750
653,04-06-2023,Pehnava,Dress Material,3,141.4,14210,5400,8668.6,7651.538462
653,04-06-2023,Harsh Fabrics,Dress Material,2,93.04,9350,3600,5656.96,2337.5
653,12-06-2023,Guru Kripa,Dress Material,4,159.26,16005,6400,9445.74,6859.285714
654,01-05-2023,Fashion Point,Dress Material,1,21.26,2137.5,1150,966.24,712.5
654,01-05-2023,Pehnava,Dress Material,1,22.02,2212.5,1045,1145.48,737.5
655,04-06-2023,Guru Kripa,Dress Material,2,100.24,10075,5200,4774.76,3358.333333
655,04-06-2023,Harsh Fabrics,Dress Material,2,57.48,5775,3350,2367.52,1925
656,03-05-2023,Harsh Fabrics,Dress Material,1,27.86,2800,995,1777.14,0
656,03-05-2023,Fashion Point,Dress Material,1,28.36,2850,995,1826.64,0
656,03-05-2023,Fashion Point,Dress Material,1,25.38,2550,945,1579.62,0
656,03-05-2023,Fashion Point,Dress Material,1,21.4,2150,1075,1053.6,0
656,27-05-2023,Fashion Point,Dress Material,3,57.12,5740,2235,3447.88,1435
656,12-06-2023,Harsh Fabrics,Dress Material,3,59.76,6006,2250,3696.24,1501.5
658,03-05-2023,Harsh Fabrics,Dress Material,1,32.34,3250,1495,1722.66,0
658,03-05-2023,Guru Kripa,Dress Material,1,21.4,2150,975,1153.6,0
658,03-05-2023,Fashion Point,Dress Material,1,28.36,2850,995,1826.64,0
658,03-05-2023,Pehnava,Dress Material,1,64.68,6500,2200,4235.32,0
658,03-05-2023,Harsh Fabrics,Dress Material,1,45.28,4550,2325,2179.72,0
658,22-05-2023,Pehnava,Dress Material,3,125.86,12650,7575,4949.14,6811.538462
659,03-05-2023,Vandana,Dress Material,1,31.34,3150,1650,1468.66,1350
659,03-05-2023,Vandana,Dress Material,1,87.42,8785,6250,2447.58,3765
659,03-05-2023,Pehnava,Dress Material,1,54.68,5495,3750,1690.32,2355
660,03-05-2023,ADA,SAREE,1,126.12,12675,9975,2573.88,6825
660,03-05-2023,ADA,SAREE,1,140.68,14137.5,11500,2496.82,7612.5
660,03-05-2023,ADA,SAREE,1,191.28,19223.75,17575,1457.47,10351.25
660,03-05-2023,ADA,Dress Material,1,193.06,19402.5,19775,-565.56,10447.5
661,03-05-2023,Pehnava,Dress Material,1,35.82,3600,1995,1569.18,900
662,03-05-2023,Harsh Fabrics,Dress Material,1,27.16,2730,1650,1052.84,1170
662,03-05-2023,Pehnava,Dress Material,1,19.5,1960,1075,865.5,840
663,17-05-2023,Harsh Fabrics,Dress Material,1,63.44,6375,3475,2836.56,2125
664,17-05-2023,ADA,Dress Material,1,121.9,12250,10500,1628.1,5250
664,17-05-2023,H V,Dress Material,1,31.7,3185,2345,808.3,1365
664,17-05-2023,Fashion Point,Dress Material,1,87.06,8750,7500,1162.94,3750
664,17-05-2023,Vandana,Dress Material,1,66.16,6650,4250,2333.84,2850
664,22-06-2023,Guru Kripa,Dress Material,2,67.56,6790,3400,3322.44,2910
665,17-05-2023,Harsh Fabrics,Dress Material,1,27.24,2737.5,1695,1015.26,912.5
665,17-05-2023,Pehnava,Dress Material,1,55.98,5625,2750,2819.02,1875
665,17-05-2023,Pehnava,Dress Material,1,41.04,4125,2390,1693.96,1375
666,17-05-2023,Fashion Point,Dress Material,1,64.68,6500,3150,3285.32,0
666,17-05-2023,Pehnava,Dress Material,1,35.82,3600,1645,1919.18,0
667,17-05-2023,Pehnava,Dress Material,1,29.06,2920,1650,1240.94,730
667,17-05-2023,Pehnava,Dress Material,1,27.46,2760,1595,1137.54,690
668,17-05-2023,Harsh Fabrics,Dress Material,1,22.68,2280,1050,1207.32,570
668,17-05-2023,Pehnava,Dress Material,1,62.48,6280,2375,3842.52,1570
669,17-05-2023,Harsh Fabrics,Dress Material,1,63.44,6375,4000,2311.56,2125
669,17-05-2023,Harsh Fabrics,Dress Material,1,41.42,4162.5,2390,1731.08,1387.5
669,17-05-2023,Bansal,Dress Material,1,36.2,3637.5,1990,1611.3,1212.5
669,17-05-2023,Bansal,Dress Material,1,41.42,4162.5,2650,1471.08,1387.5
669,12-06-2023,Harsh Fabrics,Kaftaan,2,69.4,6975,5000,1905.6,2325
670,22-05-2023,Bansal,Dress Material,1,45.28,4550,2500,2004.72,1950
670,22-05-2023,Bansal,Dress Material,2,97.02,9750,6000,3652.98,4178.571429
670,22-05-2023,Bansal,Dress Material,2,87.3,8775,5600,3087.7,3760.714286
670,27-05-2023,Harsh Fabrics,Dress Material,4,135.84,13650,9000,4514.16,5850
671,22-05-2023,Pehnava,Dress Material,1,31.34,3150,1595,1523.66,350
672,22-05-2023,Harsh Fabrics,Dress Material,2,112.68,11325,6050,5162.32,3775
673,22-05-2023,H V,Dress Material,1,63.68,6400,4000,2336.32,1600
673,22-05-2023,Bansal,Dress Material,1,56.12,5640,3500,2083.88,1410
673,22-05-2023,Bansal,Dress Material,1,83.58,8400,5500,2816.42,2100
673,22-05-2023,Bansal,Dress Material,1,75.62,7600,5000,2524.38,1900
674,22-05-2023,Harsh Fabrics,Dress Material,1,28.26,2840,1795,1016.74,710
674,22-05-2023,Fashion Point,Dress Material,1,40.6,4080,2550,1489.4,720
676,22-05-2023,Pehnava,Dress Material,2,103.48,10400,5900,4396.52,3466.666667
677,22-05-2023,Fashion Point,Dress Material,1,87.06,8750,6785,1877.94,3750
677,22-05-2023,Bansal,Dress Material,1,19.86,1995,995,980.14,855
678,22-05-2023,Harsh Fabrics,Dress Material,1,31.72,3187.5,1895,1260.78,1062.5
678,22-05-2023,Harsh Fabrics,Dress Material,1,42.92,4312.5,2750,1519.58,1437.5
678,22-05-2023,Vandana,Dress Material,1,48.5,4875,3500,1326.5,1625
678,22-05-2023,Pehnava,Dress Material,1,48.5,4875,3350,1476.5,1625
679,27-05-2023,Pehnava,Dress Material,1,36.22,3640,2050,1553.78,910
680,27-05-2023,Harsh Fabrics,Dress Material,3,72.78,7312.5,3750,3489.72,3133.928571
681,27-05-2023,ADA,Dress Material,1,115.42,11600,7500,3984.58,2900
681,27-05-2023,ADA,Dress Material,1,121.9,12250,8500,3628.1,5250
681,27-05-2023,Harsh Fabrics,Dress Material,1,33.96,3412.5,2095,1283.54,1137.5
681,27-05-2023,H V,Dress Material,1,26.12,2625,1595,1003.88,875
681,27-05-2023,Fashion Point,Dress Material,1,20.52,2062.5,995,1046.98,687.5
681,27-05-2023,Pehnava,Dress Material,1,55.98,5625,4500,1069.02,1875
681,27-05-2023,Pehnava,Dress Material,1,41.04,4125,2125,1958.96,1375
681,27-05-2023,Nazakat,Dress Material,1,47.72,4795,3250,1497.28,2055
681,27-05-2023,Nazakat,Dress Material,1,110.82,11137.5,7875,3151.68,3712.5
682,27-05-2023,Harsh Fabrics,Dress Material,1,29.06,2920,1395,1495.94,730
682,27-05-2023,Pehnava,Dress Material,1,51.74,5200,3225,1923.26,1300
683,27-05-2023,Harsh Fabrics,Dress Material,1,41.04,4125,1850,2233.96,1375
684,27-05-2023,Pehnava,Dress Material,1,30.9,3105,1395,1679.1,345
685,27-05-2023,H V,Dress Material,1,51.74,5200,3150,1998.26,1300
685,27-05-2023,Fashion Point,Dress Material,1,22.68,2280,995,1262.32,570
685,27-05-2023,Pehnava,Dress Material,1,54.12,5440,3500,1885.88,1360
687,27-05-2023,Harsh Fabrics,Dress Material,1,44.18,4440,2495,1900.82,1110
687,27-05-2023,Harsh Fabrics,Dress Material,1,131.34,13200,8250,4818.66,3300
687,27-05-2023,Harsh Fabrics,Dress Material,1,29.06,2920,1425,1465.94,730
687,27-05-2023,Pehnava,Dress Material,1,30.64,3080,1750,1299.36,770
687,04-06-2023,Harsh Fabrics,Dress Material,3,171.64,17250,9075,8003.36,7392.857143
687,17-06-2023,Vandana,Dress Material,2,52.98,5325,3750,1522.02,2282.142857
688,27-05-2023,Guru Kripa,Dress Material,1,48.5,4875,3500,1326.5,2625
689,27-05-2023,Harsh Fabrics,Dress Material,1,38.3,3850,2790,1021.7,1650
690,27-05-2023,Harsh Fabrics,Dress Material,1,106.72,10725,8250,2368.28,5775
690,27-05-2023,H V,Dress Material,1,61.44,6175,5800,313.56,3325
690,27-05-2023,Vandana,Dress Material,1,23.5,2362.5,1490,849,787.5
692,27-05-2023,Banarasi,Dress Material,1,164.18,16500,13500,2835.82,11000
693,04-06-2023,Harsh Fabrics,Dress Material,1,28.26,2840,1595,1216.74,710
693,04-06-2023,Harsh Fabrics,Dress Material,1,43.78,4400,2100,2256.22,1100
693,04-06-2023,Vandana,Dress Material,1,61.7,6200,3500,2638.3,1550
693,04-06-2023,Vandana,Dress Material,1,94.32,9480,6550,2835.68,2370
693,04-06-2023,Pehnava,Dress Material,1,51.74,5200,2525,2623.26,1300
693,04-06-2023,Pehnava,Dress Material,1,51.74,5200,2890,2258.26,1300
694,04-06-2023,ADA,Dress Material,1,41.72,4192.5,2650,1500.78,2257.5
694,04-06-2023,ADA,Dress Material,1,29.1,2925,1800,1095.9,1575
694,04-06-2023,Harsh Fabrics,Dress Material,1,35.9,3607.5,2390,1181.6,1942.5
694,04-06-2023,Guru Kripa,Dress Material,1,106.72,10725,9500,1118.28,5775
694,04-06-2023,Pehnava,Dress Material,1,74.38,7475,5850,1550.62,4025
695,04-06-2023,Harsh Fabrics,Dress Material,1,48.5,4875,3150,1676.5,2625
695,04-06-2023,Harsh Fabrics,Dress Material,2,54.98,5525,4100,1370.02,2975
696,04-06-2023,Harsh Fabrics,Dress Material,1,38.8,3900,3690,171.2,2600
696,04-06-2023,Harsh Fabrics,Dress Material,1,54.98,5525,4075,1395.02,2975
697,04-06-2023,Harsh Fabrics,Dress Material,1,35.38,3555,1400,2119.62,395
697,04-06-2023,Harsh Fabrics,Dress Material,1,25.52,2565,1050,1489.48,285
697,04-06-2023,Harsh Fabrics,Dress Material,1,49.26,4950,2325,2575.74,550
697,04-06-2023,Harsh Fabrics,Dress Material,1,54.18,5445,2890,2500.82,605
697,04-06-2023,Harsh Fabrics,Dress Material,1,49.26,4950,3650,1250.74,550
697,04-06-2023,Harsh Fabrics,Dress Material,1,49.26,4950,2150,2750.74,550
697,22-06-2023,Harsh Fabrics,Dress Material,2,56.58,5687.5,2500,3130.92,1003.676471
698,04-06-2023,Harsh Fabrics,Dress Material,1,36.2,3637.5,2275,1326.3,1212.5
698,17-06-2023,Harsh Fabrics,Dress Material,2,108.22,10875,6800,3966.78,4660.714286
699,04-06-2023,Harsh Fabrics,Dress Material,1,36.54,3672.5,3025,610.96,1977.5
700,04-06-2023,ADA,Dress Material,1,40.3,4050,1750,2259.7,450
700,04-06-2023,ADA,Dress Material,1,40.3,4050,1800,2209.7,450
701,04-06-2023,Harsh Fabrics,Dress Material,2,136.68,13737.5,6850,6750.82,3434.375
702,04-06-2023,ADA,Dress Material,1,67.66,6800,4150,2582.34,1700
702,04-06-2023,Harsh Fabrics,Dress Material,1,43.78,4400,2500,1856.22,1100
702,04-06-2023,Harsh Fabrics,Dress Material,1,46.16,4640,2800,1793.84,1160
702,04-06-2023,Harsh Fabrics,Dress Material,1,37.22,3740,2390,1312.78,935
702,04-06-2023,H V,Dress Material,1,67.66,6800,3650,3082.34,1700
702,04-06-2023,Bansal,Dress Material,1,51.74,5200,2475,2673.26,1300
702,04-06-2023,Pehnava,Dress Material,1,226.86,22800,14500,8073.14,5700
703,04-06-2023,Harsh Fabrics,Dress Material,1,17.12,1720,895,807.88,430
703,04-06-2023,Pehnava,Dress Material,1,20.3,2040,1150,869.7,510
704,04-06-2023,Fashion Point,Dress Material,1,29.06,2920,1750,1140.94,730
704,04-06-2023,Pehnava,Dress Material,1,36.22,3640,1945,1658.78,910
704,04-06-2023,Harsh Fabrics,Dress Material,2,56.92,5720,3750,1913.08,1430
705,04-06-2023,Harsh Fabrics,Dress Material,1,131.34,13200,8250,4818.66,3300
705,04-06-2023,Vandana,Dress Material,1,23.48,2360,1375,961.52,590
706,04-06-2023,Fashion Point,Dress Material,1,24.26,2437.5,1450,963.24,812.5
706,04-06-2023,Pehnava,Dress Material,1,26.5,2662.5,1795,841,887.5
707,12-06-2023,Savita's Design,Dress Material,1,155.22,15600,10500,4944.78,3900
707,12-06-2023,Nazakat,Dress Material,1,226.86,22800,14250,8323.14,5700
707,12-06-2023,Bansal,Dress Material,1,93.54,9400,5600,3706.46,2350
707,12-06-2023,H V,Dress Material,1,131.34,13200,9500,3568.66,3300
707,12-06-2023,Harsh Fabrics,Dress Material,1,36.22,3640,2250,1353.78,910
707,12-06-2023,Harsh Fabrics,Dress Material,1,59.7,6000,3150,2790.3,1500
707,12-06-2023,Harsh Fabrics,Dress Material,1,68.86,6920,3025,3826.14,1730
707,12-06-2023,ADA,Dress Material,1,187.66,18860,16500,2172.34,4715
708,12-06-2023,ADA,Dress Material,1,33.58,3375,2000,1341.42,1125
709,12-06-2023,Fashion Point,Dress Material,1,21.26,2137.5,995,1121.24,712.5
710,12-06-2023,Pehnava,Dress Material,1,22.32,2242.5,1750,470.18,1207.5
711,12-06-2023,Pehnava,Dress Material,1,35.82,3600,1950,1614.18,1200
712,12-06-2023,Bansal,Dress Material,1,59.2,5950,4000,1890.8,2550
713,12-06-2023,Pehnava,Dress Material,1,17.12,1720,975,727.88,430
714,12-06-2023,Pehnava,Dress Material,1,40.04,4025,2495,1489.96,1725
715,12-06-2023,Harsh Fabrics,Dress Material,1,25,2512.5,1690,797.5,837.5
716,12-06-2023,Harsh Fabrics,Dress Material,1,45.28,4550,2890,1614.72,1950
716,12-06-2023,Harsh Fabrics,Dress Material,1,52.24,5250,3775,1422.76,2250
719,22-06-2023,Harsh Fabrics,Dress Material,2,82.08,8250,5780,2387.92,3535.714286
720,17-06-2023,Savita's Design,Dress Material,1,198.5,19950,14250,5501.5,8550
720,17-06-2023,Vandana,Dress Material,1,68.96,6930,5250,1611.04,3570
720,17-06-2023,H V,Dress Material,1,66.16,6650,4500,2083.84,2850
720,17-06-2023,Harsh Fabrics,Dress Material,1,19.86,1995,1050,925.14,855
721,17-06-2023,Pehnava,Dress Material,1,14.32,1440,650,775.68,360
721,17-06-2023,Harsh Fabrics,Dress Material,1,25.88,2600,1775,799.12,650
722,22-06-2023,TATA,Dress Material,1,134.32,13500,9000,4365.68,4500
722,22-06-2023,Vandana,Dress Material,1,126.5,12712.5,8250,4336,4237.5
723,22-06-2023,Pehnava,Dress Material,1,76.12,7650,3395,4178.88,850
723,22-06-2023,Pehnava,Dress Material,2,111.94,11250,5900,5238.06,3750
723,22-06-2023,Pehnava,Dress Material,1,27.24,2737.5,2295,415.26,912.5
724,22-06-2023,Pehnava,Dress Material,1,54.98,5525,2295,3175.02,975
724,22-06-2023,Savita's Design,Dress Material,1,99.8,10030,7500,2430.2,1770
724,22-06-2023,Harsh Fabrics,Dress Material,1,49.06,4930,2400,2480.94,870
725,22-06-2023,Savita's Design,Dress Material,1,93.94,9440,7500,1846.06,2360
725,22-06-2023,Vandana,Dress Material,1,116.3,11687.5,6550,5021.2,2062.5
725,22-06-2023,Harsh Fabrics,Dress Material,1,71.9,7225,3575,3578.1,1275
725,22-06-2023,Harsh Fabrics,Dress Material,1,49.7,4995,1928,3017.3,555
725,22-06-2023,Harsh Fabrics,Dress Material,1,63.44,6375,3850,2461.56,1125
726,22-06-2023,Pehnava,Dress Material,1,34.82,3500,1450,2015.18,0
726,22-06-2023,Pehnava,Dress Material,1,44.78,4500,2150,2305.22,0
726,22-06-2023,Pehnava,Dress Material,1,34.82,3500,1750,1715.18,0
726,22-06-2023,Harsh Fabrics,Dress Material,1,49.26,4950,2550,2350.74,0
